,open,high,low,close,adjclose,volume,ticker
2008-03-31,42.79999923706055,44.58000183105469,42.79999923706055,44.099998474121094,44.099998474121094,2245.0,AMZ
2008-04-01,45.029998779296875,48.0099983215332,45.0099983215332,47.810001373291016,47.810001373291016,6837.0,AMZ
2008-04-02,48.75,50.22999954223633,48.61000061035156,50.22999954223633,50.22999954223633,4324.0,AMZ
2008-04-03,48.709999084472656,48.709999084472656,47.83000183105469,48.38999938964844,48.38999938964844,1600.0,AMZ
2008-04-04,48.02000045776367,48.02000045776367,47.54999923706055,47.88999938964844,47.88999938964844,3633.0,AMZ
2008-04-07,49.2599983215332,49.68000030517578,49.13999938964844,49.4900016784668,49.4900016784668,1010.0,AMZ
2008-04-08,48.810001373291016,49.33000183105469,48.16999816894531,49.33000183105469,49.33000183105469,400.0,AMZ
2008-04-09,47.689998626708984,47.689998626708984,47.689998626708984,47.689998626708984,47.689998626708984,204.0,AMZ
2008-04-10,46.970001220703125,47.25,46.45000076293945,46.709999084472656,46.709999084472656,548.0,AMZ
2008-04-11,47.290000915527344,47.290000915527344,46.5,46.5,46.5,122.0,AMZ
2008-04-14,45.380001068115234,46.45000076293945,45.31999969482422,46.16999816894531,46.16999816894531,958.0,AMZ
2008-04-15,45.810001373291016,46.470001220703125,45.060001373291016,45.060001373291016,45.060001373291016,387.0,AMZ
2008-04-16,45.970001220703125,47.0,45.95000076293945,45.95000076293945,45.95000076293945,940.0,AMZ
2008-04-17,46.689998626708984,46.9900016784668,46.689998626708984,46.720001220703125,46.720001220703125,308.0,AMZ
2008-04-18,47.04999923706055,50.5099983215332,47.029998779296875,50.5099983215332,50.5099983215332,8567.0,AMZ
2008-04-21,50.970001220703125,50.970001220703125,49.63999938964844,50.41999816894531,50.41999816894531,3419.0,AMZ
2008-04-22,50.47999954223633,51.189998626708984,48.869998931884766,49.2400016784668,49.2400016784668,609.0,AMZ
2008-04-23,50.45000076293945,50.90999984741211,49.72999954223633,50.79999923706055,50.79999923706055,4192.0,AMZ
2008-04-24,48.970001220703125,50.0,48.349998474121094,49.18000030517578,49.18000030517578,699.0,AMZ
2008-04-25,49.65999984741211,50.2599983215332,49.65999984741211,50.2599983215332,50.2599983215332,540.0,AMZ
2008-04-28,50.79999923706055,52.349998474121094,50.79999923706055,52.06999969482422,52.06999969482422,261.0,AMZ
2008-04-29,52.720001220703125,52.720001220703125,51.5099983215332,51.5099983215332,51.5099983215332,506.0,AMZ
2008-04-30,51.70000076293945,52.97999954223633,51.68000030517578,51.9900016784668,51.9900016784668,2136.0,AMZ
2008-05-01,,,,,,,AMZ
2008-05-02,50.970001220703125,51.79999923706055,50.43000030517578,50.43000030517578,50.43000030517578,660.0,AMZ
2008-05-05,49.9900016784668,50.97999954223633,49.9900016784668,50.400001525878906,50.400001525878906,384.0,AMZ
2008-05-06,48.79999923706055,48.79999923706055,48.619998931884766,48.619998931884766,48.619998931884766,416.0,AMZ
2008-05-07,48.83000183105469,49.459999084472656,48.83000183105469,49.11000061035156,49.11000061035156,380.0,AMZ
2008-05-08,48.209999084472656,48.25,46.689998626708984,46.79999923706055,46.79999923706055,485.0,AMZ
2008-05-09,46.959999084472656,47.79999923706055,45.70000076293945,47.09000015258789,47.09000015258789,572.0,AMZ
2008-05-12,47.20000076293945,47.20000076293945,47.130001068115234,47.130001068115234,47.130001068115234,239.0,AMZ
2008-05-13,48.209999084472656,48.900001525878906,47.70000076293945,47.70000076293945,47.70000076293945,1676.0,AMZ
2008-05-14,48.95000076293945,48.95000076293945,48.119998931884766,48.83000183105469,48.83000183105469,1112.0,AMZ
2008-05-15,47.470001220703125,49.189998626708984,47.470001220703125,47.75,47.75,3933.0,AMZ
2008-05-16,49.29999923706055,49.29999923706055,48.650001525878906,48.81999969482422,48.81999969482422,1467.0,AMZ
2008-05-19,49.33000183105469,53.29999923706055,49.31999969482422,53.29999923706055,53.29999923706055,15832.0,AMZ
2008-05-20,53.29999923706055,53.70000076293945,51.5,51.779998779296875,51.779998779296875,1868.0,AMZ
2008-05-21,50.29999923706055,52.400001525878906,50.29999923706055,50.56999969482422,50.56999969482422,1422.0,AMZ
2008-05-22,49.59000015258789,50.79999923706055,49.220001220703125,49.220001220703125,49.220001220703125,678.0,AMZ
2008-05-23,50.310001373291016,51.099998474121094,49.400001525878906,49.400001525878906,49.400001525878906,1222.0,AMZ
2008-05-27,51.47999954223633,51.47999954223633,49.52000045776367,50.5,50.5,596.0,AMZ
2008-05-28,51.63999938964844,52.0,51.349998474121094,51.470001220703125,51.470001220703125,788.0,AMZ
2008-05-29,52.0,52.61000061035156,51.459999084472656,52.61000061035156,52.61000061035156,2830.0,AMZ
2008-05-30,51.970001220703125,52.5,51.61000061035156,51.61000061035156,51.61000061035156,404.0,AMZ
2008-06-02,52.779998779296875,52.779998779296875,52.4900016784668,52.4900016784668,52.4900016784668,51.0,AMZ
2008-06-03,51.5,52.45000076293945,51.5,51.9900016784668,51.9900016784668,1612.0,AMZ
2008-06-04,52.849998474121094,52.849998474121094,50.5,52.810001373291016,52.810001373291016,2055.0,AMZ
2008-06-05,53.08000183105469,54.34000015258789,51.900001525878906,54.08000183105469,54.08000183105469,754.0,AMZ
2008-06-06,53.93000030517578,53.93000030517578,52.380001068115234,52.380001068115234,52.380001068115234,279.0,AMZ
2008-06-09,51.52000045776367,51.9900016784668,51.279998779296875,51.349998474121094,51.349998474121094,1175.0,AMZ
2008-06-10,50.75,51.15999984741211,50.75,51.0,51.0,380.0,AMZ
2008-06-11,51.209999084472656,51.65999984741211,50.2400016784668,50.2400016784668,50.2400016784668,292.0,AMZ
2008-06-12,50.29999923706055,51.130001068115234,50.099998474121094,50.099998474121094,50.099998474121094,1457.0,AMZ
2008-06-13,49.79999923706055,52.0099983215332,49.79999923706055,52.0099983215332,52.0099983215332,57.0,AMZ
2008-06-16,51.97999954223633,52.45000076293945,51.040000915527344,52.45000076293945,52.45000076293945,2607.0,AMZ
2008-06-17,52.560001373291016,54.0,52.560001373291016,53.95000076293945,53.95000076293945,327.0,AMZ
2008-06-18,53.66999816894531,53.93000030517578,52.5099983215332,52.709999084472656,52.709999084472656,1418.0,AMZ
2008-06-19,51.63999938964844,53.709999084472656,51.63999938964844,53.709999084472656,53.709999084472656,1850.0,AMZ
2008-06-20,53.599998474121094,53.599998474121094,52.06999969482422,52.27000045776367,52.27000045776367,1080.0,AMZ
2008-06-23,52.459999084472656,52.459999084472656,52.459999084472656,52.459999084472656,52.459999084472656,38.0,AMZ
2008-06-24,51.0,51.0,50.06999969482422,50.06999969482422,50.06999969482422,640.0,AMZ
2008-06-25,51.619998931884766,52.849998474121094,51.0,52.849998474121094,52.849998474121094,231.0,AMZ
2008-06-26,50.220001220703125,51.959999084472656,48.59000015258789,48.59000015258789,48.59000015258789,2436.0,AMZ
2008-06-27,49.0,49.47999954223633,46.900001525878906,46.900001525878906,46.900001525878906,2603.0,AMZ
2008-06-30,47.25,47.939998626708984,47.08000183105469,47.939998626708984,47.939998626708984,556.0,AMZ
2008-07-01,46.70000076293945,46.79999923706055,45.11000061035156,45.459999084472656,45.459999084472656,3999.0,AMZ
2008-07-02,46.36000061035156,46.439998626708984,46.0,46.0,46.0,310.0,AMZ
2008-07-03,44.720001220703125,45.70000076293945,44.720001220703125,45.47999954223633,45.47999954223633,1430.0,AMZ
2008-07-07,47.29999923706055,47.29999923706055,47.29999923706055,47.29999923706055,47.29999923706055,581.0,AMZ
2008-07-08,45.70000076293945,46.95000076293945,45.70000076293945,46.95000076293945,46.95000076293945,543.0,AMZ
2008-07-09,47.939998626708984,48.0,46.63999938964844,46.63999938964844,46.63999938964844,365.0,AMZ
2008-07-10,45.0,45.5099983215332,43.66999816894531,44.25,44.25,2354.0,AMZ
2008-07-11,44.619998931884766,44.619998931884766,42.790000915527344,42.790000915527344,42.790000915527344,228.0,AMZ
2008-07-14,43.61000061035156,44.5,43.61000061035156,44.5,44.5,720.0,AMZ
2008-07-15,,,,,,,AMZ
2008-07-16,45.20000076293945,45.720001220703125,45.20000076293945,45.720001220703125,45.720001220703125,100.0,AMZ
2008-07-17,45.33000183105469,45.33000183105469,43.2400016784668,43.529998779296875,43.529998779296875,2191.0,AMZ
2008-07-18,44.0099983215332,45.22999954223633,43.880001068115234,43.880001068115234,43.880001068115234,1504.0,AMZ
2008-07-21,45.369998931884766,45.369998931884766,42.38999938964844,42.38999938964844,42.38999938964844,1626.0,AMZ
2008-07-22,42.0099983215332,42.9900016784668,42.0099983215332,42.43000030517578,42.43000030517578,600.0,AMZ
2008-07-23,43.0,44.20000076293945,42.959999084472656,44.20000076293945,44.20000076293945,1276.0,AMZ
2008-07-24,48.16999816894531,52.400001525878906,48.0,52.400001525878906,52.400001525878906,6005.0,AMZ
2008-07-25,50.20000076293945,50.709999084472656,49.599998474121094,50.0,50.0,7391.0,AMZ
2008-07-28,49.45000076293945,49.45000076293945,48.5099983215332,48.540000915527344,48.540000915527344,4129.0,AMZ
2008-07-29,,,,,,,AMZ
2008-07-30,,,,,,,AMZ
2008-07-31,,,,,,,AMZ
2008-08-01,,,,,,,AMZ
2008-08-04,,,,,,,AMZ
2008-08-05,,,,,,,AMZ
2008-08-06,,,,,,,AMZ
2008-08-07,,,,,,,AMZ
2008-08-08,,,,,,,AMZ
2008-08-11,,,,,,,AMZ
2008-08-12,,,,,,,AMZ
2008-08-13,,,,,,,AMZ
2008-08-14,,,,,,,AMZ
2008-08-15,,,,,,,AMZ
2008-08-18,58.54999923706055,58.54999923706055,58.09000015258789,58.25,58.25,301.0,AMZ
2008-08-19,57.0,57.0,55.709999084472656,55.709999084472656,55.709999084472656,296.0,AMZ
2008-08-20,55.5,56.150001525878906,55.5,56.150001525878906,56.150001525878906,1350.0,AMZ
2008-08-21,55.40999984741211,55.40999984741211,54.529998779296875,54.529998779296875,54.529998779296875,200.0,AMZ
2008-08-22,56.0,57.150001525878906,56.0,57.02000045776367,57.02000045776367,886.0,AMZ
2008-08-25,57.2599983215332,57.2599983215332,57.16999816894531,57.25,57.25,201.0,AMZ
2008-08-26,56.0,57.83000183105469,56.0,56.400001525878906,56.400001525878906,559.0,AMZ
2008-08-27,55.540000915527344,56.0099983215332,55.43000030517578,56.0099983215332,56.0099983215332,1436.0,AMZ
2008-08-28,54.83000183105469,56.02000045776367,54.83000183105469,56.02000045776367,56.02000045776367,500.0,AMZ
2008-08-29,56.16999816894531,57.20000076293945,55.7400016784668,55.7400016784668,55.7400016784668,438.0,AMZ
2008-09-02,55.13999938964844,58.02000045776367,55.13999938964844,57.349998474121094,57.349998474121094,2198.0,AMZ
2008-09-03,56.27000045776367,56.5,55.63999938964844,55.63999938964844,55.63999938964844,347.0,AMZ
2008-09-04,55.38999938964844,55.38999938964844,55.150001525878906,55.150001525878906,55.150001525878906,167.0,AMZ
2008-09-05,55.0,55.0,54.72999954223633,54.72999954223633,54.72999954223633,216.0,AMZ
2008-09-08,54.119998931884766,58.29999923706055,54.119998931884766,58.0,58.0,3491.0,AMZ
2008-09-09,55.31999969482422,58.0,55.31999969482422,56.93000030517578,56.93000030517578,1058.0,AMZ
2008-09-10,56.7400016784668,56.7400016784668,54.83000183105469,55.0,55.0,5044.0,AMZ
2008-09-11,54.83000183105469,55.25,54.83000183105469,55.25,55.25,621.0,AMZ
2008-09-12,55.189998626708984,55.56999969482422,55.0,55.56999969482422,55.56999969482422,122.0,AMZ
2008-09-15,53.310001373291016,55.970001220703125,52.93000030517578,55.970001220703125,55.970001220703125,2936.0,AMZ
2008-09-16,53.59000015258789,55.56999969482422,53.59000015258789,55.56999969482422,55.56999969482422,3425.0,AMZ
2008-09-17,55.290000915527344,55.290000915527344,51.900001525878906,51.900001525878906,51.900001525878906,1660.0,AMZ
2008-09-18,49.61000061035156,50.7599983215332,49.599998474121094,50.529998779296875,50.529998779296875,595.0,AMZ
2008-09-19,53.220001220703125,58.099998474121094,52.22999954223633,55.41999816894531,55.41999816894531,4733.0,AMZ
2008-09-22,57.75,57.75,54.849998474121094,54.849998474121094,54.849998474121094,1037.0,AMZ
2008-09-23,51.54999923706055,51.54999923706055,50.0,50.52000045776367,50.52000045776367,1040.0,AMZ
2008-09-24,51.0,51.0,48.47999954223633,48.47999954223633,48.47999954223633,1461.0,AMZ
2008-09-25,47.41999816894531,49.02000045776367,47.41999816894531,49.02000045776367,49.02000045776367,567.0,AMZ
2008-09-26,49.880001068115234,49.880001068115234,49.880001068115234,49.880001068115234,49.880001068115234,37.0,AMZ
2008-09-29,48.36000061035156,48.529998779296875,45.70000076293945,45.70000076293945,45.70000076293945,1452.0,AMZ
2008-09-30,45.54999923706055,48.5,45.54999923706055,48.5,48.5,2321.0,AMZ
2008-10-01,51.41999816894531,51.41999816894531,50.0,50.0,50.0,428.0,AMZ
2008-10-02,49.20000076293945,51.15999984741211,47.599998474121094,47.599998474121094,47.599998474121094,1676.0,AMZ
2008-10-03,49.63999938964844,49.65999984741211,49.63999938964844,49.65999984741211,49.65999984741211,1511.0,AMZ
2008-10-06,46.709999084472656,48.68000030517578,45.11000061035156,45.11000061035156,45.11000061035156,7849.0,AMZ
2008-10-07,48.0,48.0,46.0,46.0,46.0,2200.0,AMZ
2008-10-08,42.33000183105469,44.5,41.0,42.93000030517578,42.93000030517578,19928.0,AMZ
2008-10-09,45.619998931884766,46.0,45.060001373291016,45.58000183105469,45.58000183105469,3463.0,AMZ
2008-10-10,39.310001373291016,42.060001373291016,38.709999084472656,41.75,41.75,14534.0,AMZ
2008-10-13,42.880001068115234,45.0,42.5,42.63999938964844,42.63999938964844,1519.0,AMZ
2008-10-14,46.43000030517578,46.810001373291016,42.7599983215332,42.86000061035156,42.86000061035156,3131.0,AMZ
2008-10-15,41.72999954223633,41.72999954223633,37.86000061035156,37.9900016784668,37.9900016784668,4843.0,AMZ
2008-10-16,35.83000183105469,36.5,33.029998779296875,33.029998779296875,33.029998779296875,10799.0,AMZ
2008-10-17,38.529998779296875,38.540000915527344,36.880001068115234,38.540000915527344,38.540000915527344,7014.0,AMZ
2008-10-20,38.369998931884766,39.599998474121094,38.25,38.630001068115234,38.630001068115234,6995.0,AMZ
2008-10-21,40.310001373291016,40.310001373291016,38.400001525878906,39.599998474121094,39.599998474121094,7951.0,AMZ
2008-10-22,39.38999938964844,39.38999938964844,37.849998474121094,38.0,38.0,1985.0,AMZ
2008-10-23,34.29999923706055,35.849998474121094,32.560001373291016,35.849998474121094,35.849998474121094,14350.0,AMZ
2008-10-24,37.0,40.2599983215332,36.130001068115234,40.2599983215332,40.2599983215332,22641.0,AMZ
2008-10-27,37.52000045776367,40.779998779296875,37.130001068115234,39.869998931884766,39.869998931884766,3835.0,AMZ
2008-10-28,40.91999816894531,41.47999954223633,40.08000183105469,40.90999984741211,40.90999984741211,1315.0,AMZ
2008-10-29,44.20000076293945,44.91999816894531,42.79999923706055,44.91999816894531,44.91999816894531,2339.0,AMZ
2008-10-30,44.93000030517578,44.97999954223633,43.2599983215332,43.2599983215332,43.2599983215332,2587.0,AMZ
2008-10-31,43.779998779296875,44.20000076293945,43.68000030517578,43.68000030517578,43.68000030517578,2330.0,AMZ
2008-11-03,45.02000045776367,45.02000045776367,44.18000030517578,44.220001220703125,44.220001220703125,1713.0,AMZ
2008-11-04,44.77000045776367,45.459999084472656,43.15999984741211,43.93000030517578,43.93000030517578,5579.0,AMZ
2008-11-05,45.369998931884766,45.369998931884766,42.599998474121094,42.599998474121094,42.599998474121094,1663.0,AMZ
2008-11-06,39.91999816894531,39.97999954223633,38.11000061035156,38.11000061035156,38.11000061035156,4089.0,AMZ
2008-11-07,37.88999938964844,38.20000076293945,37.349998474121094,38.18000030517578,38.18000030517578,257.0,AMZ
2008-11-10,39.95000076293945,39.95000076293945,37.040000915527344,37.040000915527344,37.040000915527344,2402.0,AMZ
2008-11-11,35.880001068115234,36.540000915527344,35.880001068115234,36.540000915527344,36.540000915527344,363.0,AMZ
2008-11-12,36.5099983215332,36.5099983215332,34.5,35.189998626708984,35.189998626708984,3119.0,AMZ
2008-11-13,33.099998474121094,33.5,32.36000061035156,32.79999923706055,32.79999923706055,2143.0,AMZ
2008-11-14,35.0,35.0,33.84000015258789,33.84000015258789,33.84000015258789,935.0,AMZ
2008-11-17,32.34000015258789,32.34000015258789,31.540000915527344,31.899999618530273,31.899999618530273,3270.0,AMZ
2008-11-18,31.709999084472656,31.729999542236328,30.649999618530273,31.520000457763672,31.520000457763672,1831.0,AMZ
2008-11-19,30.5,30.59000015258789,29.309999465942383,29.309999465942383,29.309999465942383,465.0,AMZ
2008-11-20,28.260000228881836,29.469999313354492,27.84000015258789,29.469999313354492,29.469999313354492,8167.0,AMZ
2008-11-21,28.549999237060547,30.760000228881836,28.549999237060547,29.790000915527344,29.790000915527344,9005.0,AMZ
2008-11-24,29.1299991607666,31.600000381469727,29.1299991607666,31.600000381469727,31.600000381469727,2387.0,AMZ
2008-11-25,32.70000076293945,33.119998931884766,31.799999237060547,31.799999237060547,31.799999237060547,2671.0,AMZ
2008-11-26,32.380001068115234,32.380001068115234,31.309999465942383,31.3799991607666,31.3799991607666,2785.0,AMZ
2008-11-28,34.5,34.5,34.5,34.5,34.5,30.0,AMZ
2008-12-01,33.84000015258789,34.119998931884766,32.599998474121094,33.2599983215332,33.2599983215332,5330.0,AMZ
2008-12-02,33.0,33.0,31.0,32.540000915527344,32.540000915527344,2762.0,AMZ
2008-12-03,32.099998474121094,35.18000030517578,31.5,35.18000030517578,35.18000030517578,5738.0,AMZ
2008-12-04,36.70000076293945,39.310001373291016,36.70000076293945,39.310001373291016,39.310001373291016,7721.0,AMZ
2008-12-05,37.33000183105469,37.33000183105469,35.439998626708984,35.439998626708984,35.439998626708984,5157.0,AMZ
2008-12-08,37.13999938964844,38.439998626708984,37.099998474121094,38.439998626708984,38.439998626708984,8416.0,AMZ
2008-12-09,37.25,41.38999938964844,37.25,40.5099983215332,40.5099983215332,4208.0,AMZ
2008-12-10,40.33000183105469,40.33000183105469,38.70000076293945,38.810001373291016,38.810001373291016,508.0,AMZ
2008-12-11,38.7400016784668,39.220001220703125,36.47999954223633,36.47999954223633,36.47999954223633,2050.0,AMZ
2008-12-12,34.0,37.54999923706055,33.119998931884766,37.54999923706055,37.54999923706055,2925.0,AMZ
2008-12-15,39.689998626708984,39.689998626708984,38.04999923706055,38.04999923706055,38.04999923706055,526.0,AMZ
2008-12-16,36.40999984741211,36.779998779296875,36.40999984741211,36.779998779296875,36.779998779296875,380.0,AMZ
2008-12-17,37.0099983215332,37.0099983215332,36.0099983215332,36.5099983215332,36.5099983215332,1491.0,AMZ
2008-12-18,37.0,38.040000915527344,36.619998931884766,38.040000915527344,38.040000915527344,1120.0,AMZ
2008-12-19,37.040000915527344,38.0099983215332,36.84000015258789,38.0099983215332,38.0099983215332,2327.0,AMZ
2008-12-22,37.040000915527344,37.25,36.5,36.77000045776367,36.77000045776367,4654.0,AMZ
2008-12-23,35.9900016784668,36.880001068115234,35.599998474121094,36.849998474121094,36.849998474121094,1049.0,AMZ
2008-12-24,,,,,,,AMZ
2008-12-26,,,,,,,AMZ
2008-12-29,,,,,,,AMZ
2008-12-30,,,,,,,AMZ
2008-12-31,,,,,,,AMZ
2009-01-02,,,,,,,AMZ
2009-01-05,,,,,,,AMZ
2009-01-06,,,,,,,AMZ
2009-01-07,,,,,,,AMZ
2009-01-08,,,,,,,AMZ
2009-01-09,,,,,,,AMZ
2009-01-12,,,,,,,AMZ
2009-01-13,,,,,,,AMZ
2009-01-14,,,,,,,AMZ
2009-01-15,,,,,,,AMZ
2009-01-16,,,,,,,AMZ
2009-01-20,,,,,,,AMZ
2009-01-21,,,,,,,AMZ
2009-01-22,,,,,,,AMZ
2009-01-23,,,,,,,AMZ
2009-01-26,,,,,,,AMZ
2009-01-27,,,,,,,AMZ
2009-01-28,,,,,,,AMZ
2009-01-29,,,,,,,AMZ
2009-01-30,,,,,,,AMZ
2009-02-02,,,,,,,AMZ
2009-02-03,,,,,,,AMZ
2009-02-04,,,,,,,AMZ
2009-02-05,,,,,,,AMZ
2009-02-06,,,,,,,AMZ
2009-02-09,,,,,,,AMZ
2009-02-10,,,,,,,AMZ
2009-02-11,,,,,,,AMZ
2009-02-12,,,,,,,AMZ
2009-02-13,,,,,,,AMZ
2009-02-17,,,,,,,AMZ
2009-02-18,,,,,,,AMZ
2009-02-19,,,,,,,AMZ
2009-02-20,,,,,,,AMZ
2009-02-23,,,,,,,AMZ
2009-02-24,,,,,,,AMZ
2009-02-25,,,,,,,AMZ
2009-02-26,,,,,,,AMZ
2009-02-27,,,,,,,AMZ
2009-03-02,,,,,,,AMZ
2009-03-03,,,,,,,AMZ
2009-03-04,,,,,,,AMZ
2009-03-05,,,,,,,AMZ
2009-03-06,,,,,,,AMZ
2009-03-09,,,,,,,AMZ
2009-03-10,,,,,,,AMZ
2009-03-11,,,,,,,AMZ
2009-03-12,,,,,,,AMZ
2009-03-13,,,,,,,AMZ
2009-03-16,,,,,,,AMZ
2009-03-17,,,,,,,AMZ
2009-03-18,,,,,,,AMZ
2009-03-19,,,,,,,AMZ
2009-03-20,,,,,,,AMZ
2009-03-23,,,,,,,AMZ
2009-03-24,,,,,,,AMZ
2009-03-25,,,,,,,AMZ
2009-03-26,,,,,,,AMZ
2009-03-27,,,,,,,AMZ
